rowid,product_id,customer_id,price,quantity
10729,7899,68011,4257,2
10730,7216,42102,1257,5
10731,5609,28008,1829,3
10732,6814,1546,359,2
10733,8218,14774,2870,5
10734,6867,82043,4507,4
10735,6793,45577,2352,3
10736,7413,55077,2466,1
10737,8857,79364,324,4
10738,6915,26745,4007,1
10739,6758,15351,2827,4
10740,8235,3067,3113,1
10741,7266,75267,3844,1
10742,8879,83070,2053,4
10743,8097,68294,1070,1
10744,8644,18310,2434,1
10745,8967,42220,791,3
10746,6762,18288,2291,1
10747,7504,88098,541,4
10748,8023,552,3335,2
10749,8893,87191,1845,1
10750,6147,20110,356,1
10751,5778,20505,293,2
10752,7833,5442,2955,3
10753,7880,34907,3536,3
10754,8705,13560,930,1
10755,7897,66745,4634,3
10756,7323,53826,1657,3
10757,7323,81859,1657,2
10758,8047,42869,370,2
10759,8333,40269,357,4
10760,7798,54296,2056,2
10761,7235,18365,2940,2
10762,7065,57300,4342,4
10763,7113,87796,379,4
10764,6899,89361,2379,2
10765,7155,41866,1666,5
10766,5873,33216,1166,3
10767,8319,66834,3427,4
10768,5968,32436,4375,1
10769,7934,31034,378,5
10770,7149,22551,2329,2
10771,7369,50944,4528,4
10772,8418,26339,1033,4
10773,6039,43608,2382,2
10774,5650,15715,4511,1
10775,6976,16242,4061,3
10776,7727,47488,1585,4
10777,8988,29292,2606,4
10778,7216,75644,1257,1
10779,5781,69150,3462,4
10780,8106,4611,3986,4
10781,8105,87274,3372,1
10782,7584,23241,190,2
10783,6192,16916,2681,3
10784,8355,48732,2110,2
10785,8561,70404,421,3
10786,8255,47372,4990,2
10787,8554,74575,196,2
10788,7077,82793,1792,3
10789,6612,29844,3635,5
10790,8798,20369,485,1
10791,5705,9108,2192,2
10792,8033,65242,1266,5
10793,8404,75561,1610,3
10794,6770,87814,1226,3
10795,5889,58087,589,4
10796,7409,4712,4597,1
10797,5768,23108,3496,4
10798,8904,71820,1121,4
10799,7100,41694,3855,4
10800,6791,62109,425,2
10801,8116,88863,521,2
10802,7549,3756,4626,3
10803,8764,77166,522,2
10804,8283,8867,395,3
10805,7743,54584,4498,2
10806,7718,43386,2501,5
10807,6156,72528,3236,3
10808,7472,64154,4840,2
10809,8444,23344,457,1
10810,7367,10843,3421,4
10811,8795,85796,3703,5
10812,7092,4926,1214,4
10813,6639,67276,3988,4
10814,5796,33673,4446,5
10815,7776,8317,3066,5
10816,7712,46149,4859,5
10817,6448,84218,3913,1
10818,8611,81303,3239,4
10819,6528,30093,4660,4
10820,7343,631,2551,5
10821,7028,16171,1336,2
10822,7646,22296,3042,3
10823,7879,86695,1100,2
10824,8495,28703,4678,1
10825,8578,51034,2926,2
10826,6406,40351,4410,4
10827,6050,21890,757,1
10828,7539,23156,156,3
10829,6654,11609,4580,1
10830,8743,87911,2146,3
10831,5869,4104,3472,1
10832,6965,48966,1858,4
10833,8676,9459,2489,1
10834,7665,21203,2202,3
10835,8372,28053,1881,2
10836,8594,88686,3001,3
10837,7556,78959,2083,4
10838,5644,77404,4001,5
10839,6169,18497,4172,3
10840,7039,18883,3641,3
10841,7280,61,2990,4
10842,7435,54696,4159,1
10843,6132,6919,1555,1
10844,6552,53648,4382,3
10845,6286,11844,746,1
10846,6637,75758,4935,3
10847,8613,80779,1819,4
10848,8023,45119,3335,2
10849,8863,13488,353,4
10850,5692,10522,1129,2
10851,8789,54151,4732,2
10852,8122,43227,3812,2
10853,8125,44329,4915,5
10854,7317,77373,4188,3
10855,7024,74598,2685,2
10856,7876,20271,1224,5
10857,5623,29870,804,2
10858,7790,84676,2075,5
10859,6743,35686,4050,4
10860,7318,67924,2399,3
10861,6459,89169,4730,4
10862,6246,12509,3084,1
10863,6934,60518,1209,5
10864,8881,24192,3871,2
10865,8331,71384,522,3
10866,5670,723,2504,4
10867,6094,50073,298,5
10868,8165,13185,489,5
10869,6843,39747,4496,2
10870,8340,32456,4942,2
10871,5937,9722,4367,2
10872,7430,76645,447,1
10873,7704,64466,415,2
10874,5834,38373,1209,4
10875,7212,83539,3298,1
10876,7145,79054,2985,4
10877,6860,22233,867,3
10878,8653,32877,3095,4
10879,7538,40925,1834,4
10880,5732,52213,106,2
10881,7440,3490,4582,3
10882,6301,4130,2584,2
10883,6855,67885,950,3
10884,8385,46872,4587,2
10885,5793,73629,3317,3
10886,7668,80705,2675,5
10887,8291,28265,3735,4
10888,6935,34283,4561,4
10889,5917,26983,4425,5
10890,6861,14422,3986,4
10891,7859,62354,3381,1
10892,7464,23015,991,1
10893,6833,79696,4740,4
10894,7561,1167,946,5
10895,6963,27589,3314,3
10896,8059,22567,4276,4
10897,7568,50581,2913,5
10898,8513,89563,2754,3
10899,5829,823,3044,3
10900,8686,40665,650,3
10901,7333,54845,1022,3
10902,6067,82283,4192,1
10903,8970,41268,1205,5
10904,6834,25343,2379,4
10905,7005,22948,4735,3
10906,7639,46111,136,2
10907,5937,30353,4367,5
10908,6954,67130,2481,1
10909,8716,73954,1163,1
10910,6867,30030,4507,3
10911,7150,40375,100,4
10912,6967,45220,552,1
10913,6029,71426,4323,5
10914,8036,12098,850,1
10915,8432,81246,253,5
10916,7236,54718,3992,4
10917,6528,11317,4660,5
10918,5728,58649,4686,1
10919,8992,76158,4953,5
10920,8398,36179,2888,3
10921,8240,71764,4450,4
10922,5801,13420,3335,3
10923,6796,65739,3498,2
10924,7903,17529,3733,3
10925,7394,74550,820,2
10926,5870,69150,1799,4
10927,7227,32971,4470,4
10928,5778,18339,293,1
10929,8223,7102,3888,4
10930,8903,80240,4554,2
10931,8357,24405,3475,2
10932,6906,46017,902,2
10933,6731,77905,906,5
10934,6742,67664,3925,2
10935,5703,12486,2717,5
10936,6715,23934,4876,3
10937,8038,13679,2385,5
10938,6700,8844,2833,4
10939,5692,41227,1129,2
10940,5888,10778,1445,5
10941,7404,41546,1327,4
10942,8511,33056,4766,5
10943,8162,47769,1737,1
10944,8450,67340,946,5
10945,7508,41314,132,1
10946,5883,56393,1745,1
10947,6489,32067,3698,4
10948,8970,89660,1205,1
10949,7027,83153,3548,5
10950,6695,64396,4368,5
10951,5674,41497,1349,4
10952,8887,23196,2590,1
10953,8291,34584,3735,1
10954,8389,55669,699,3
10955,7825,20582,4940,5
10956,6210,48622,4542,2
10957,6037,14014,2201,2
10958,5676,59165,1578,5
10959,5891,11084,473,5
10960,6232,35954,3291,1
10961,8612,45124,2929,3
10962,5777,81153,2495,1
10963,7113,72368,379,4
10964,7727,16895,1585,5
10965,8843,38180,4989,3
10966,6679,4981,4738,2
10967,6456,65637,2486,1
10968,6725,84326,2011,4
10969,8619,57075,4323,3
10970,8693,86364,1944,5
10971,7003,50348,2602,1
10972,7875,68253,3267,4
10973,6641,40270,1922,2
10974,8417,28907,3939,1
10975,6415,74850,4572,2
10976,8972,44715,4277,2
10977,6949,86057,833,5
10978,6948,34814,4924,3
10979,5867,28854,76,2
10980,8102,17764,4553,1
10981,7167,51024,2480,5
10982,8324,19743,336,2
10983,8466,60786,4364,2
10984,6485,3686,1177,2
10985,8516,34944,3395,4
10986,7417,18498,122,3
10987,8439,62551,4878,4
10988,5691,79665,3495,4
10989,8699,72373,2511,1
10990,6531,56296,3060,2
10991,8936,51161,528,3
10992,8433,67058,1050,1
10993,7619,82430,3432,1
10994,6981,80455,2906,2
10995,7723,42755,612,1
10996,5772,297,3406,4
10997,7972,9008,2767,4
10998,8173,82159,1301,1
10999,7065,43623,4342,3
11000,7526,26612,1883,5
11001,7152,50790,344,4
11002,6331,2960,160,5
11003,8609,75885,3896,5
11004,8617,15306,2518,4
11005,8378,30410,2687,5
11006,8532,47354,2239,2
11007,7372,19798,1262,3
11008,7137,76252,3200,4
11009,8867,42667,1358,1
11010,8905,8480,2471,2
11011,8984,79729,546,5
11012,8627,3921,3862,3
11013,8632,79901,2432,5
11014,7747,47714,4511,5
11015,6458,45800,1619,5
11016,5988,50052,1060,3
11017,7951,64122,3421,1
11018,6056,8893,2156,1
11019,7498,77582,2699,2
11020,7539,40498,156,1
11021,8319,20068,3427,4
11022,6017,20617,4945,1
11023,7910,85324,3246,1
11024,6153,82530,2742,2
11025,8073,14617,2223,4
11026,7377,57667,2538,3
11027,8075,57857,4554,3
11028,6078,85421,2180,4
11029,7035,28829,3751,5
11030,8321,50394,4352,4
11031,6506,84147,1024,2
11032,8933,32026,3539,2
11033,8974,63236,2435,5
11034,8697,9551,4743,2
11035,7209,54799,1474,1
11036,7641,34428,1676,1
11037,6770,76943,1226,3
11038,6546,35456,854,5
11039,6910,5192,2434,1
11040,7192,30977,3055,4
11041,8169,34578,2968,2
11042,6877,79080,849,4
11043,6933,73111,2697,2
11044,8248,32524,3216,4
11045,5874,36768,4725,2
11046,5877,53998,1538,4
11047,5646,89838,3293,1
11048,5798,74575,1200,2
11049,7939,55679,1315,5
11050,6808,47326,4543,3
11051,7181,40658,1978,5
11052,8906,65682,4991,5
11053,8647,48289,4597,5
11054,7992,74895,2266,3
11055,5936,56934,61,4
11056,6927,36368,4016,3
11057,6212,71643,2231,2
11058,5756,43709,2670,5
11059,7372,13201,1262,4
11060,7355,58927,125,1
11061,8402,81123,3462,1
11062,7349,26727,3104,2
11063,6780,58371,1739,5
11064,7529,19512,1139,4
11065,7113,12335,379,1
11066,5749,84251,1674,5
11067,5740,14475,343,4
11068,7716,12026,603,4
11069,8442,74153,700,4
11070,8703,18468,3650,1
11071,6321,30554,4584,4
11072,6908,85494,2605,3
11073,8495,9472,4678,3
11074,6705,88466,1372,3
11075,8691,55086,2931,2
11076,7693,46867,2273,5
11077,8786,42551,4186,4
11078,8590,13899,4456,4
11079,8309,3855,3547,1
11080,8081,34680,3479,4
11081,7745,32974,2571,3
11082,8678,55049,3628,4
11083,8676,43696,2489,1
11084,8563,3685,2780,1
11085,7008,80122,3445,1
11086,8827,10106,4250,5
11087,8509,74446,3791,3
11088,8495,33550,4678,5
11089,8490,18416,4686,4
11090,6798,8480,4793,3
11091,6307,49382,3967,5
11092,6968,67039,1175,1
11093,6612,76180,3635,5
11094,6549,77907,611,3
11095,8067,6290,1773,3
11096,8946,17138,583,1
11097,5803,87824,2599,3
11098,7504,12764,541,1
11099,7660,88564,2167,3
11100,5871,74982,4638,2
11101,8963,42651,1094,3
11102,8317,44965,4412,1
11103,7593,81823,3390,4
11104,8819,70138,2406,4
11105,8682,83786,2348,2
11106,6731,59108,906,3
11107,6709,74496,4543,4
11108,5709,22982,3336,2
11109,7011,57226,1252,4
11110,6090,27867,3673,1
11111,6328,20107,3549,3
11112,8798,88200,485,4
11113,6252,78151,519,1
11114,8578,24487,2926,3
11115,5710,25631,1085,4
11116,8790,2692,643,2
11117,7739,12792,2531,4
11118,7192,31059,3055,1
11119,7925,34331,3955,2
11120,8423,46265,1877,3
11121,7226,61275,718,1
11122,6470,49761,4029,2
11123,7019,53053,4062,3
11124,6666,54421,1341,2
11125,7491,83515,3688,1
11126,8257,18479,2615,4
11127,6547,53248,4148,3
11128,7127,32569,2203,4
11129,6340,79043,2732,3
11130,8609,86641,3896,4
11131,8271,80711,3295,3
11132,6914,9179,3679,2
11133,8070,61590,3102,5
11134,7523,88339,4101,1
11135,8128,43607,4027,1
11136,6582,77271,3224,5
11137,6551,21440,1803,2
11138,7754,47714,4860,5
11139,7485,7047,502,2
11140,6732,80830,4447,1
11141,7262,83001,150,3
11142,7158,37109,1549,4
11143,5752,36306,4436,4
11144,8245,21815,1196,3
11145,8303,59018,4297,1
11146,8818,71007,1065,5
11147,6906,72751,902,5
11148,6389,42350,2891,3
11149,6466,7006,1530,5
11150,7054,80332,2220,1
11151,6245,16732,2044,1
11152,8775,4096,435,2
11153,8837,71381,2084,3
11154,6366,50639,765,5
11155,8594,47535,3001,4
11156,7372,21458,1262,5
11157,6029,63636,4323,3
11158,6109,39930,4006,4
11159,8288,79808,4777,3
11160,6717,87390,2193,4
11161,5841,66073,2453,5
11162,6132,18590,1555,4
11163,6533,2024,3729,3
11164,5973,70791,1216,3
11165,7139,38740,514,1
11166,7976,10001,4221,1
11167,7795,1539,1672,2
11168,6526,71325,3735,4
11169,8398,76571,2888,1
11170,8523,49073,4253,2
11171,5643,30569,2391,3
11172,6348,47080,863,2
11173,6883,21204,770,4
11174,7533,86576,640,3
11175,5964,44209,918,1
11176,7573,74739,1983,4
11177,6790,82455,2623,2
11178,8777,8582,1111,3
11179,8458,80283,4500,2
11180,6880,5199,1163,5
11181,6543,69124,2463,4
11182,7277,83561,4491,2
11183,8497,85328,174,5
11184,8352,60095,4125,1
11185,8968,62439,3766,3
11186,5620,55233,3135,4
11187,7723,56763,612,1
11188,5829,46844,3044,4
11189,7880,10424,3536,3
11190,6075,8582,4186,4
11191,7660,37815,2167,4
11192,7864,29914,3240,3
11193,6469,67629,3316,4
11194,7346,21619,1811,1
11195,6182,32764,4125,2
11196,5601,22639,1044,3
11197,8378,62750,2687,5
11198,7328,74989,903,2
11199,8337,76121,468,5
11200,5708,56867,2319,2
11201,6099,67402,4502,4
11202,5786,55049,1761,5
11203,6379,30368,2216,1
11204,8024,75237,802,1
11205,7027,14759,3548,3
11206,6537,78909,4389,4
11207,6949,41406,833,2
11208,8511,60890,4766,2
11209,8582,80874,4279,2
11210,8335,1451,955,4
11211,7982,48135,2852,4
11212,5912,49682,1828,3
11213,5932,81037,4604,1
11214,5608,87588,2477,3
11215,8637,65261,2862,4
11216,6798,68438,4793,5
11217,8317,80738,4412,4
11218,8432,3482,253,4
11219,5993,32355,2062,5
11220,6429,21160,1015,3
11221,7324,49150,2328,2
11222,6965,63865,1858,4
11223,6087,71124,2081,3
11224,8217,74108,3270,4
11225,5803,39305,2599,1
11226,5969,36428,297,4
11227,6429,60872,1015,4
11228,8845,6549,2115,4
11229,6446,40200,4596,1
11230,7820,82707,1807,3
11231,6571,54625,291,1
11232,6067,78408,4192,3
11233,6158,2675,2319,2
11234,6771,57903,2573,5
11235,6718,27857,4230,3
11236,5745,31830,3514,4
11237,7044,33374,567,2
11238,6513,7763,3493,2
11239,8063,84445,2599,5
11240,6252,5910,519,4
11241,7976,70879,4221,5
11242,8727,27285,1902,5
11243,6571,5313,291,3
11244,7820,84738,1807,1
11245,8096,19185,166,2
11246,6526,10507,3735,3
11247,8272,61920,1329,5
11248,7092,73398,1214,2
11249,7343,73638,2551,3
11250,6516,47123,4832,5
11251,7478,50267,3174,5
11252,8837,45004,2084,4
11253,5819,53180,4338,2
11254,5850,72543,1306,4
11255,8750,14,712,4
11256,5752,18745,4436,5
11257,8610,58619,3489,1
11258,6988,19345,154,4
11259,8651,2349,3936,3
11260,8458,6796,4500,4
11261,7450,50341,4403,4
11262,6157,51273,2191,4
11263,7716,11447,603,5
11264,7450,46485,4403,5
11265,6147,73101,356,4
11266,8663,83791,4018,5
11267,5900,6559,1197,1
11268,6636,74338,3074,1
11269,7310,3587,2289,1
11270,6561,52724,2166,2
11271,6124,56632,3725,5
11272,6168,86449,2956,3
11273,7715,49503,2454,5
11274,6335,62910,2241,3
11275,6583,46268,3348,3
11276,6510,68853,168,3
11277,5650,36774,4511,1
11278,8459,2859,803,2
11279,7865,74548,1752,4
11280,6930,88298,201,2
11281,8508,36534,3861,4
11282,7301,17004,1517,4
11283,6418,16403,3219,4
11284,6720,660,4864,3
11285,6832,77373,1703,5
11286,7731,36473,2129,1
11287,7348,50745,3009,3
11288,6323,41904,2511,2
11289,7232,2259,3797,2
11290,8235,29502,3113,5
11291,7088,55643,1294,4
11292,8469,65397,4288,4
11293,7630,85329,3781,5
11294,7348,13425,3009,3
11295,7705,12750,3133,4
11296,6292,53675,3433,1
11297,8558,54718,993,3
11298,7240,36243,2832,2
11299,6376,63724,3722,3
11300,7079,16404,2204,5
11301,6272,59281,3254,4
11302,6733,65722,1643,5
11303,8864,74888,3648,2
11304,7618,85142,2319,2
11305,8022,46687,909,1
11306,8217,81562,3270,2
11307,5975,67031,1616,4
11308,6293,41425,1583,3
11309,6113,53287,786,1
11310,8841,35853,1212,3
11311,5683,25998,1163,4
11312,6451,81447,3471,2
11313,8007,15804,2762,3
11314,8986,38736,4266,4
11315,8725,55856,2917,2
11316,6074,37746,3461,4
11317,8398,80329,2888,4
11318,8424,13110,4201,2
11319,6772,80411,2454,3
11320,6810,75505,4725,4
11321,6915,77440,4007,3
11322,7137,9095,3200,5
11323,5812,4433,767,3
11324,5937,25046,4367,5
11325,5790,75382,1056,2
11326,6618,26327,4848,4
11327,5756,30066,2670,5
11328,6639,20241,3988,3
11329,8804,9722,3272,3
11330,6431,32047,2555,2
11331,6157,77109,2191,5
11332,8063,71575,2599,1
11333,7819,19452,518,3
11334,7367,17764,3421,1
11335,7374,64059,3492,3
11336,7269,42866,4304,3
11337,8968,4632,3766,2
11338,6519,84301,2912,4
11339,7145,75150,2985,5
11340,6295,77442,2706,2
11341,8843,35795,4989,3
11342,7748,6704,3861,4
11343,5852,46955,1306,5
11344,7340,74424,3799,4
11345,6797,87443,645,3
11346,7511,343,1256,2
11347,8407,46133,468,5
11348,6822,40800,1807,4
11349,6798,34451,4793,1
11350,8297,47039,2532,5
11351,6382,83451,3688,1
11352,8905,37821,2471,3
11353,6512,22275,3486,4
11354,5848,42929,1595,2
11355,8791,48264,1973,3
11356,8666,35481,4452,3
11357,7727,22214,1585,2
11358,5646,45290,3293,2
11359,6347,32286,235,1
11360,6273,49010,3517,3
11361,7544,89252,2066,5
11362,5741,64277,676,2
11363,6685,70733,4088,2
11364,5787,77750,784,4
11365,7099,52206,4532,1
11366,6518,71135,3017,1
11367,7745,42886,2571,5
11368,8324,2159,336,2
11369,5775,65821,1983,1
11370,5964,9666,918,4
11371,7825,51357,4940,1
11372,8336,33556,3879,1
11373,7780,87253,535,1
11374,8709,84505,1283,2
11375,7496,38020,702,5
11376,7441,78821,4427,4
11377,8006,37615,71,4
11378,6770,22159,1226,5
11379,7553,87952,4305,3
11380,6949,72775,833,5
11381,8750,56746,712,3
11382,8446,50824,3378,4
11383,7541,53976,4134,4
11384,7538,44172,1834,1
11385,6964,78253,562,3
11386,6548,68630,3554,4
11387,6964,59886,562,1
11388,8612,61288,2929,4
11389,6910,10236,2434,4
11390,5992,79467,3774,1
11391,6756,31201,3023,3
11392,7746,27506,4930,2
11393,6882,67364,1947,2
11394,8788,7753,1515,1
11395,6059,58841,4057,1
11396,6505,73115,4133,2
11397,8399,42426,2521,5
11398,6218,36757,1955,5
11399,6637,35063,4935,1
11400,6768,35935,4752,3
11401,8562,67358,2588,2
11402,8420,40562,2328,3
11403,6727,89153,4579,1
11404,8021,16026,4026,2
11405,5690,60844,2774,1
11406,7621,31160,1880,3
11407,5864,58218,651,5
11408,7680,49711,2721,2
11409,6679,15224,4738,2
11410,6355,43631,4131,2
11411,8932,59649,2398,1
11412,6722,84166,3003,1
11413,5852,51535,1306,5
11414,7996,14024,927,5
11415,7143,66984,89,3
11416,8221,80991,4378,3
11417,7222,9324,4701,5
11418,7561,31119,946,1
11419,5987,44089,3772,4
11420,8446,16967,3378,4
11421,8017,32540,2443,4
11422,7392,64024,1703,3
11423,6488,31368,285,2
11424,7504,62686,541,4
11425,5772,26565,3406,3
11426,7570,63117,3511,3
11427,8218,16486,2870,2
11428,8061,22132,3944,5
11429,8103,56218,1974,2
11430,8433,44325,1050,1
11431,7441,56882,4427,1
11432,6967,69867,552,1
11433,5773,74681,854,2
11434,6017,12886,4945,2
11435,8082,45507,2344,5
11436,7319,68331,1213,1
11437,8970,19444,1205,4
11438,5779,14639,1039,4
11439,6590,64737,1547,3
11440,7170,9322,2050,5
11441,7678,74297,3075,3
11442,8815,2213,1916,4
11443,8857,50719,324,4
11444,7988,36345,120,5
11445,7885,70034,2900,5
11446,8250,15626,4967,1
11447,8512,75884,3006,4
11448,7695,81706,4767,5
11449,8169,25793,2968,4
11450,8788,55379,1515,5
11451,8008,24772,3507,5
11452,7824,8119,720,3
11453,8609,79809,3896,2
11454,6284,27099,4921,5
11455,8239,80524,3272,2
11456,8100,32553,4239,4
11457,8916,20020,479,3
11458,6850,26790,2058,4
11459,6791,71337,425,5
11460,6483,63965,1665,5
11461,7073,13538,4592,3
11462,7027,26537,3548,4
11463,7488,10912,3500,4
11464,6147,54637,356,5
11465,5902,70942,2830,4
11466,6202,47618,875,2
11467,6488,83033,285,5
11468,5609,55307,1829,3
11469,7727,86527,1585,3
11470,6206,13731,4895,2
11471,5731,17135,723,5
11472,7613,29337,2992,1
11473,6064,58401,266,5
11474,8123,22942,2100,1
11475,7894,10843,4607,5
11476,5724,41449,4878,4
11477,6924,8044,4842,5
11478,5838,42671,585,4
11479,7579,25560,1122,5
11480,7764,23516,2908,5
11481,6650,61142,4888,3
11482,7769,33241,2280,4
11483,6745,13497,3517,3
11484,5920,33046,2424,4
11485,8082,24162,2344,1
11486,5932,74136,4604,4
11487,6259,13820,1077,1
11488,7815,7542,2582,2
11489,7612,53597,3857,3
11490,8254,48918,3109,1
11491,7777,62473,800,5
11492,8006,75146,71,5
11493,6351,87955,3389,2
11494,7500,75561,2510,4
11495,6645,88216,1080,1
11496,8321,33874,4352,2
11497,7363,71903,1907,2
11498,6656,9578,2231,3
11499,6059,53263,4057,2
11500,8879,80419,2053,1
11501,8727,47451,1902,5
11502,8861,3625,4455,5
11503,6021,16961,3060,3
11504,8225,18081,209,4
11505,6695,31315,4368,1
11506,7628,3704,3360,3
11507,6333,49928,2139,5
11508,5811,33097,1020,2
11509,6963,52549,3314,2
11510,7407,89080,2338,2
11511,7601,71616,2812,3
11512,8970,85090,1205,1
11513,8916,18794,479,2
11514,8714,19925,675,5
11515,6143,78092,4503,2
11516,7899,6490,4257,3
11517,6092,9520,2800,1
11518,8162,2396,1737,2
11519,5703,51970,2717,5
11520,8535,77876,3694,3
11521,6763,83083,4543,2
11522,6671,15516,3999,1
11523,6559,27786,283,4
11524,6881,58859,1865,1
11525,7352,56766,3505,2
11526,7855,55438,1894,2
11527,6249,74980,3374,2
11528,7189,64005,724,1
11529,7831,83329,1967,2
11530,5995,29764,1120,3
11531,7144,61404,2703,5
11532,8980,1378,370,5
11533,7946,81880,1281,5
11534,7145,17639,2985,1
11535,5620,4215,3135,4
11536,7631,71329,4325,3
11537,6285,70402,4412,2
11538,8015,40468,2149,4
11539,6174,46499,3641,1
11540,6307,39286,3967,2
11541,6930,6150,201,3
11542,8372,40270,1881,5
11543,7917,31852,4563,5
11544,5969,75206,297,1
11545,7968,6696,913,3
11546,7913,61203,148,4
11547,6520,70172,2108,1
11548,5801,68849,3335,1
11549,7620,82214,1731,4
11550,6069,40067,360,1
11551,6137,60335,4523,3
11552,7637,87489,2654,1
11553,7632,40264,4502,1
11554,8982,84151,88,2
11555,7666,15185,1821,5
11556,8218,20837,2870,3
11557,7553,83339,4305,5
11558,6049,69184,4148,2
11559,6011,14878,312,1
11560,7529,41551,1139,2
11561,7109,67889,3541,2
11562,8490,48398,4686,5
11563,7117,24766,568,2
11564,6531,3187,3060,4
11565,8458,56055,4500,2
11566,8123,9483,2100,4
11567,7293,25835,1495,3
11568,6259,6464,1077,5
11569,6536,74,4637,5
11570,6320,18676,2403,4
11571,6992,62347,1999,2
11572,6188,76649,522,5
11573,8317,17005,4412,2
11574,6273,84834,3517,3
11575,7611,5512,4441,5
11576,7731,6188,2129,5
11577,6216,82787,2882,1
11578,7736,34451,4204,1
11579,7629,87164,4635,2
11580,7146,73463,2684,1
11581,8143,70092,1296,5
11582,8261,45840,1384,3
11583,7027,88795,3548,1
11584,5667,5512,4113,5
11585,6534,59765,1399,1
11586,6768,59867,4752,2
11587,8285,1213,1290,3
11588,6305,36118,3478,2
11589,8206,70888,435,5
11590,6195,41715,1700,5
11591,5773,85238,854,2
11592,6178,12433,1482,2
11593,8080,588,1086,1
11594,8572,52054,3137,4
11595,7331,5740,2460,3
11596,7176,82601,55,3
11597,8513,43743,2754,5
11598,8587,87446,4444,2
11599,6053,37685,3942,3
11600,6684,30559,1614,2
11601,7227,30916,4470,1
11602,7520,38566,3564,5
11603,6196,89561,1714,3
11604,8542,39055,3100,4
11605,6511,18983,2436,2
11606,7790,57596,2075,4
11607,5641,52776,2788,3
11608,5967,63208,4143,3
11609,7158,45782,1549,2
11610,8354,48969,2954,2
11611,6964,17018,562,4
11612,6176,14156,387,1
11613,6571,30164,291,3
11614,6906,18265,902,3
11615,5937,81101,4367,2
11616,7877,17610,3410,1
11617,8278,75873,956,4
11618,8022,10656,909,2
11619,6431,64640,2555,1
11620,5827,87517,4870,1
11621,8966,67810,1730,4
11622,7972,85595,2767,2
11623,8494,6776,1928,2
11624,8788,11851,1515,2
11625,7243,20542,298,4
11626,7991,56583,3473,4
11627,7484,25415,3942,5
11628,7925,54078,3955,5
11629,7553,14776,4305,5
11630,6068,7537,2071,5
11631,6492,72011,3988,1
11632,8479,83283,3018,4
11633,7460,41284,2733,3
11634,7265,77526,579,2
11635,5637,38393,526,4
11636,7361,40083,2101,5
11637,5773,59737,854,1
11638,5981,57473,1574,2
11639,7181,54763,1978,3
11640,8078,31668,1985,3
11641,8494,27372,1928,1
11642,6132,25245,1555,1
11643,6306,81267,938,2
11644,5897,71692,2816,4
11645,7271,61391,4789,5
11646,6852,6995,3386,3
11647,7768,6440,4255,3
11648,7269,73408,4304,5
11649,7737,49136,233,4
11650,6842,75304,2831,1
11651,8624,4810,226,2
11652,6650,50430,4888,3
11653,7489,63759,1406,4
11654,8799,71084,2398,1
11655,5797,71256,2567,4
11656,7316,86404,2102,2
11657,8837,61764,2084,5
11658,8955,75372,1486,5
11659,6493,76348,3616,3
11660,6279,71783,2249,4
11661,8572,20831,3137,3
11662,6034,69926,418,4
11663,7067,75649,1717,2
11664,6788,994,792,4
11665,6666,35045,1341,5
11666,6494,47582,4028,2
11667,8672,38693,3021,3
11668,6710,34078,1456,1
11669,7047,6566,4656,2
11670,8136,56869,2242,2
11671,8153,23173,215,5
11672,5821,85761,1526,5
11673,7053,52026,563,5
11674,5643,55145,2391,4
11675,8583,53996,51,4
11676,8907,3087,3395,3
11677,8490,32993,4686,2
11678,6680,67895,3639,5
11679,5722,15868,1384,1
11680,7269,17526,4304,4
11681,8458,25171,4500,2
11682,5830,21714,2997,5
11683,8061,60780,3944,4
11684,7553,1936,4305,2
11685,5865,42494,3785,5
11686,5649,63896,799,1
11687,7478,83245,3174,3
11688,7430,89145,447,4
11689,6968,54808,1175,1
11690,7326,17575,845,1
11691,8717,62029,4065,4
11692,6906,27227,902,5
11693,6330,85742,2953,2
11694,6527,50279,3887,2
11695,8847,35344,4741,2
11696,7305,43558,4483,2
11697,6721,69456,4927,2
11698,8623,20055,1615,2
11699,6223,66125,3081,2
11700,6891,7531,2208,2
11701,7157,69435,2719,3
11702,8467,25828,4768,4
11703,8145,72892,4860,4
11704,8241,49322,3221,2
11705,7266,46913,3844,2
11706,5890,89792,2924,1
11707,6845,27919,330,3
11708,7511,46553,1256,4
11709,7369,53133,4528,4
11710,8628,8296,1896,5
11711,6715,27146,4876,5
11712,5606,49536,2509,2
11713,6351,64289,3389,3
11714,6351,68062,3389,4
11715,6976,23397,4061,3
11716,8270,58841,2962,3
11717,5654,28499,1777,4
11718,7212,2788,3298,3
11719,7361,49167,2101,4
11720,6928,61806,2638,4
11721,8586,29306,2690,2
11722,7561,65011,946,2
11723,6684,1316,1614,1
11724,8254,85877,3109,4
11725,8818,30301,1065,4
11726,5609,2873,1829,5
11727,5729,38740,2383,2
11728,8251,55415,3772,1
11729,7402,56776,2994,2
11730,8630,53031,676,2
11731,6929,6636,2972,2
11732,8275,23025,2006,2
11733,5732,28415,106,4
11734,6193,27023,998,4
11735,7011,85677,1252,1
11736,8288,1373,4777,5
11737,5676,39775,1578,3
11738,8843,25424,4989,1
11739,7385,61859,1844,3
11740,8173,69452,1301,2
11741,7098,78495,1177,2
